Id,SalePrice
2736,144770.85041565314
2737,123142.13864459029
2738,132991.04531512145
2739,160692.76496199224
2740,139123.19794857776
2741,148571.93023490923
2742,155899.1324476207
2743,153134.85066862588
2744,160435.47351590625
2745,138942.9085825751
2746,139622.92861676624
2747,144120.38915160327
2748,121021.32764742404
2749,132435.35787939213
2750,135091.71015487768
2751,136086.39116966212
2752,183430.78457990394
2753,156493.69907464852
2754,223475.78003735509
2755,134110.01596699658
2756,96235.30960218064
2757,68448.43702810722
2758,83958.82147370484
2759,164163.4600392882
2760,128616.11915468221
2761,147268.73509098546
2762,142900.80325417398
2763,178390.6540262667
2764,141994.23409407033
2765,289590.0984264284
2766,127896.9731860205
2767,91571.38595611048
2768,132470.71896039648
2769,133139.41329021947
2770,137208.31398878363
2771,109663.35836358955
2772,112027.75512751727
2773,171650.5957827163
2774,146372.42828894683
2775,113129.85005875521
2776,137745.28908092348
2777,144675.3289429358
2778,104954.75145816104
2779,121588.15559462504
2780,97099.87426249286
2781,96649.03074294886
2782,96144.04453882943
2783,100969.04939593439
2784,125283.7111075927
2785,136664.55404310097
2786,58027.82658659807
2787,125156.3392737967
2788,75775.49878991363
2789,171320.58468386126
2790,95020.36975086495
2791,116857.1160929345
2792,60123.700117597924
2793,163639.7927866057
2794,101261.18603414837
2795,121499.36334386085
2796,97750.6118977167
2797,194490.10372534106
2798,111711.09818891436
2799,119155.28947824416
2800,60613.22176323395
2801,110773.41542421674
2802,133247.6049977059
2803,164314.90261943513
2804,132786.07282171815
2805,97294.6707507428
2806,75745.07438378749
2807,160797.74427033402
2808,154411.42744192664
2809,137016.5512023801
2810,131048.41009248502
2811,163884.58071851762
2812,163920.92238426226
2813,154339.21151836624
2814,153525.93080127332
2815,97186.52775485523
2816,240070.36477310798
2817,161285.6965070011
2818,133151.68109819572
2819,160162.6044816473
2820,138898.2500641056
2821,107075.78774366395
2822,205273.89505306972
2823,326018.6348566945
2824,182445.63967189536
2825,145801.25037841874
2826,131310.3904685405
2827,136363.9778522739
2828,211378.2252672199
2829,219664.65350119615
2830,229598.62905748506
2831,173477.03523106992
2832,249883.98062671575
2833,305647.61731993174
2834,215684.79175405996
2835,221323.99932199207
2836,192705.3213865287
2837,158599.29201910304
2838,154119.8587390618
2839,174602.60555068427
2840,205099.3762677271
2841,208197.92614315482
2842,231385.14368594845
2843,152903.44003349025
2844,172147.3292408011
2845,125208.1490713951
2846,214760.61162097022
2847,209706.9341598933
2848,216125.71805382313
2849,199148.42604456889
2850,278690.57482460426
2851,212997.56535888565
2852,232428.58424448728
2853,237353.1880243146
2854,140768.14461705575
2855,202445.73375487383
2856,200079.57848083816
2857,188733.78632979392
2858,200584.48106223438
2859,116615.7053570987
2860,133008.54966082037
2861,120088.01159415135
2862,186412.13806714225
2863,126625.12047812238
2864,237776.672699348
2865,139950.60776383072
2866,137036.8729565702
2867,96220.4794795377
2868,92830.58377951349
2869,103147.41203261419
2870,122536.22988948465
2871,86039.4201087967
2872,51810.3303225367
2873,96676.4024145402
2874,143276.34179994953
2875,117515.03719240468
2876,163195.71469342013
2877,145913.03716733312
2878,164832.31319702644
2879,140403.0181015494
2880,103021.51306043853
2881,152011.01502921584
2882,175556.52277999528
2883,199787.69850588607
2884,195507.9467948065
2885,195432.5440550367
2886,233348.85593282676
2887,97235.96252298956
2888,140737.71121197465
2889,54538.60704265675
2890,79448.36414784432
2891,138909.4125833621
2892,45795.22542465332
2893,75233.03513101241
2894,50651.570964027305
2895,330742.30110987637
2896,283043.10738179117
2897,206422.51711385537
2898,146401.0973096361
2899,210276.74659490355
2900,165956.76075563428
2901,201829.5959632178
2902,183325.07295624082
2903,332294.8848224993
2904,342959.67192237184
2905,90206.40394690196
2906,203426.6381661814
2907,112288.83012179914
2908,131867.83739280605
2909,143188.36187578013
2910,80338.67623866892
2911,82675.66538531623
2912,144958.938208266
2913,85026.55417444535
2914,76553.10279916482
2915,84614.16889107975
2916,83964.58514533404
2917,164268.63215056626
2918,115716.77773500129
2919,217884.05066686546
